timestamp,item,price,count,type,itemName
2016-04-27 05:40:44.682466, Mod/Buzz Kill/0,185, 1, Mod,Buzz Kill
2016-04-27 05:40:45.304564, Mod/Pummel/0,155, 3, Mod,Pummel
2016-04-27 05:41:07.344675, Blueprint/Bo Prime Blueprint,4, 2, Blueprint,Bo Prime Blueprint
2016-04-27 05:41:14.942655, Blueprint/Bo Prime Ornament,4, 1, Blueprint,Bo Prime Ornament
2016-04-27 05:41:30.694945, Blueprint/Boar Prime Stock,18, 1, Blueprint,Boar Prime Stock
2016-04-27 05:41:42.994292, Blueprint/Boltor Prime Reciever,39, 3, Blueprint,Boltor Prime Reciever
2016-04-27 05:41:51.052693, Blueprint/Braton Prime Barrel,5, 5, Blueprint,Braton Prime Barrel
2016-04-27 05:42:05.824866, Blueprint/Bronco Prime Barrel,15, 1, Blueprint,Bronco Prime Barrel
2016-04-27 05:42:09.881339, Blueprint/Bronco Prime Blueprint,5, 2, Blueprint,Bronco Prime Blueprint
2016-04-27 05:42:20.994178, Blueprint/Burston Prime Blueprint,5, 1, Blueprint,Burston Prime Blueprint
2016-04-27 05:42:30.027161, Blueprint/Burston Prime Stock,5, 1, Blueprint,Burston Prime Stock
2016-04-27 05:42:30.029950, Blueprint/Burston Prime Stock,2, 1, Blueprint,Burston Prime Stock
2016-04-27 05:42:49.984029, Blueprint/Fang Prime Blueprint,4, 1, Blueprint,Fang Prime Blueprint
2016-04-27 05:43:04.050939, Blueprint/Glaive Prime Disc,10, 2, Blueprint,Glaive Prime Disc
2016-04-27 05:43:08.027062, Blueprint/Hikou Prime Blueprint,4, 1, Blueprint,Hikou Prime Blueprint
2016-04-27 05:43:38.459714, Blueprint/Lex Prime Blueprint,5, 3, Blueprint,Lex Prime Blueprint
2016-04-27 05:43:45.841617, Blueprint/Orthos Prime Blade,4, 1, Blueprint,Orthos Prime Blade
2016-04-27 05:44:27.286312, Blueprint/Scindo Prime Blade,10, 1, Blueprint,Scindo Prime Blade
2016-04-27 05:44:49.926832, Blueprint/Soma Prime Barrel,10, 3, Blueprint,Soma Prime Barrel
2016-04-27 05:45:04.909889, Blueprint/Vasto Prime Barrel,3, 1, Blueprint,Vasto Prime Barrel
2016-04-27 05:45:16.388883, Blueprint/Nova Prime Helmet,5, 1, Blueprint,Nova Prime Helmet
2016-04-27 05:45:20.027402, Blueprint/Nova Prime Chassis,45, 1, Blueprint,Nova Prime Chassis
2016-04-27 05:45:36.748710, Blueprint/Ember Prime Helmet,30, 2, Blueprint,Ember Prime Helmet
2016-04-27 05:45:48.115835, Blueprint/Loki Prime Helmet,5, 1, Blueprint,Loki Prime Helmet
2016-04-27 05:45:48.118913, Blueprint/Loki Prime Helmet,7, 1, Blueprint,Loki Prime Helmet
2016-04-27 05:45:51.748705, Blueprint/Nyx Prime Helmet,20, 1, Blueprint,Nyx Prime Helmet
2016-04-27 05:45:51.753162, Blueprint/Nyx Prime Helmet,10, 1, Blueprint,Nyx Prime Helmet
2016-04-27 05:45:55.692424, Blueprint/Nyx Prime Blueprint,15, 1, Blueprint,Nyx Prime Blueprint
2016-04-27 05:45:59.329532, Blueprint/Nyx Prime Chassis,15, 2, Blueprint,Nyx Prime Chassis
2016-04-27 05:46:03.009063, Blueprint/Loki Prime Systems,65, 1, Blueprint,Loki Prime Systems
2016-04-27 05:46:06.744387, Blueprint/Loki Prime Chassis,20, 1, Blueprint,Loki Prime Chassis
2016-04-27 05:46:10.996915, Blueprint/Nyx Prime Systems,5, 1, Blueprint,Nyx Prime Systems
2016-04-27 05:46:35.174696, Blueprint/Loki Prime Blueprint,5, 4, Blueprint,Loki Prime Blueprint
2016-04-27 05:46:50.957147, Blueprint/Frost Prime Blueprint,290, 1, Blueprint,Frost Prime Blueprint
2016-04-27 05:46:54.611917, Blueprint/Ember Prime Blueprint,730, 1, Blueprint,Ember Prime Blueprint
2016-04-27 05:46:58.385701, Blueprint/Mag Prime Blueprint,15, 1, Blueprint,Mag Prime Blueprint
2016-04-27 05:47:02.198383, Blueprint/Mag Prime Chassis,18, 1, Blueprint,Mag Prime Chassis
2016-04-27 05:48:02.080211, Mod/Rage/0,19, 1, Mod,Rage
2016-04-27 05:48:02.090502, Mod/Rage/0,20, 1, Mod,Rage
2016-04-27 05:48:42.112901, Mod/Jolt/0,50, 1, Mod,Jolt
2016-04-27 05:49:00.683380, Mod/Vicious Frost/0,10, 1, Mod,Vicious Frost
2016-04-27 05:50:54.615780, Mod/Blind Rage/0,20, 2, Mod,Blind Rage
2016-04-27 05:51:09.498802, Mod/Corrosive Projection/0,10, 1, Mod,Corrosive Projection
2016-04-27 05:51:36.762880, Mod/Sanctuary/0,5, 1, Mod,Sanctuary
2016-04-27 05:52:22.382462, Mod/Hall of Malevolence/0,10, 1, Mod,Hall of Malevolence
2016-04-27 05:54:52.309212, Mod/Lethal Torrent/0,5, 1, Mod,Lethal Torrent
2016-04-27 05:55:34.107405, Mod/Energy Siphon/0,10, 1, Mod,Energy Siphon
2016-04-27 05:57:26.004209, Mod/Shell Shock/0,50, 1, Mod,Shell Shock
2016-04-27 05:58:06.878739, Mod/Coiling Viper,5, 1, Mod,Coiling Viper
2016-04-27 05:58:11.050346, Mod/Hell's Chamber/0,2, 1, Mod,Hell's Chamber
2016-04-27 06:01:13.577288, Mod/Crossing Snakes,7, 2, Mod,Crossing Snakes
2016-04-27 06:02:38.817115, Mod/Quick Thinking/0,8, 1, Mod,Quick Thinking
2016-04-27 06:03:49.261126, Mod/Equilibrium/0,10, 1, Mod,Equilibrium
2016-04-27 06:05:33.324822, Mod/Split Chamber/0,4, 3, Mod,Split Chamber
2016-04-27 06:05:58.114202, Mod/Buzz Kill/0,85, 1, Mod,Buzz Kill
2016-04-27 06:07:04.070133, Mod/Life Strike/0,15, 11, Mod,Life Strike
2016-04-27 06:07:34.449685, Mod/Sundering Strike/5,10, 2, Mod,Sundering Strike
2016-04-27 06:08:55.308666, Syndicate/Vaykor Marelok,38, 1, Syndicate,Vaykor Marelok
2016-04-27 06:10:59.905839, Arcane Helmet/Essence Loki Helmet,250, 1, Arcane Helmet,Essence Loki Helmet
2016-04-27 06:11:17.553746, Arcane Helmet/Squall Frost Helmet,550, 1, Arcane Helmet,Squall Frost Helmet
2016-04-27 06:11:50.945218, Arcane Helmet/Phoenix Ember Helmet,150, 1, Arcane Helmet,Phoenix Ember Helmet
2016-04-27 06:12:42.252288, Void Trader/Primed Continuity,300, 2, Void Trader,Primed Continuity
2016-04-27 06:12:49.376832, Void Trader/Mara Detron,300, 1, Void Trader,Mara Detron
2016-04-27 06:12:49.383755, Void Trader/Mara Detron,70, 1, Void Trader,Mara Detron
2016-04-27 06:13:27.083483, Blueprint/Wyrm Prime Blueprint,13, 1, Blueprint,Wyrm Prime Blueprint
2016-04-27 06:13:27.088387, Blueprint/Wyrm Prime Blueprint,20, 1, Blueprint,Wyrm Prime Blueprint
2016-04-27 06:14:00.037102, Void Trader/Prisma Veritux,250, 1, Void Trader,Prisma Veritux
2016-04-27 06:14:47.795324, Mod/Irradiating Disarm/0,10, 9, Mod,Irradiating Disarm
2016-04-27 06:14:58.657606, Mod/Despoil/0,10, 9, Mod,Despoil
2016-04-27 06:14:58.660044, Mod/Despoil/0,15, 1, Mod,Despoil
2016-04-27 06:15:16.392993, Mod/Abating Link/0,15, 1, Mod,Abating Link
2016-04-27 06:15:39.156576, Arcane Enhancements/Arcane Avenger,300, 1, Arcane Enhancements,Arcane Avenger
2016-04-27 06:16:14.672067, Arcane Enhancements/Arcane Trickery,50, 1, Arcane Enhancements,Arcane Trickery
2016-04-27 06:16:25.843877, Blueprint/Volt Prime Chassis,30, 1, Blueprint,Volt Prime Chassis
2016-04-27 06:16:48.451249, Mod/Vampire Leech/0,15, 1, Mod,Vampire Leech
2016-04-27 06:17:06.441068, Mod/Hushed Invisibility/0,10, 9, Mod,Hushed Invisibility
2016-04-27 06:17:17.074365, Mod/Eternal War/0,15, 1, Mod,Eternal War
2016-04-27 06:17:40.055235, Blueprint/Odonata Prime Wings,28, 2, Blueprint,Odonata Prime Wings
2016-04-27 06:17:44.363103, Blueprint/Odonata Prime Systems,4, 4, Blueprint,Odonata Prime Systems
2016-04-27 06:17:51.492627, Mod/Pummel/0,185, 1, Mod,Pummel
2016-04-27 06:19:27.593060, Blueprint/Ash Prime Blueprint,130, 1, Blueprint,Ash Prime Blueprint
2016-04-27 06:19:36.815197, Blueprint/Ash Prime Systems,50, 1, Blueprint,Ash Prime Systems
2016-04-27 06:19:56.075777, Blueprint/Carrier Prime Systems,10, 1, Blueprint,Carrier Prime Systems
2016-04-27 06:20:34.268281, Mod/Seeking Fury/0,5, 1, Mod,Seeking Fury
2016-04-27 06:20:44.912122, Arcane Enhancements/Arcane Grace,200, 1, Arcane Enhancements,Arcane Grace
2016-04-27 06:20:59.179838, Mod/Final Harbinger,150, 1, Mod,Final Harbinger
2016-04-27 06:20:59.194329, Mod/Final Harbinger,190, 1, Mod,Final Harbinger
2016-04-27 06:21:09.691746, Mod/Firewalker,50, 1, Mod,Firewalker
2016-04-27 06:21:50.100006, Mod/Concealed Explosives,20, 1, Mod,Concealed Explosives
2016-04-27 06:22:01.427539, Void Trader/Prisma Skana,65, 1, Void Trader,Prisma Skana
2016-04-27 06:22:04.972300, Syndicate/Vaykor Hek,30, 1, Syndicate,Vaykor Hek
2016-04-27 06:22:04.977031, Syndicate/Vaykor Hek,25, 1, Syndicate,Vaykor Hek
2016-04-27 06:22:12.067608, Syndicate/Synoid Simulor,38, 1, Syndicate,Synoid Simulor
2016-04-27 06:22:15.641440, Syndicate/Secura Penta,40, 2, Syndicate,Secura Penta
2016-04-27 06:22:19.169246, Syndicate/Rakta Cernos,25, 1, Syndicate,Rakta Cernos
2016-04-27 06:22:19.190511, Syndicate/Rakta Cernos,40, 1, Syndicate,Rakta Cernos
2016-04-27 06:22:22.727593, Syndicate/Sancti Tigris,40, 2, Syndicate,Sancti Tigris
2016-04-27 06:22:30.631135, Blueprint/Trinity Prime Helmet,48, 1, Blueprint,Trinity Prime Helmet
2016-04-27 06:22:34.831297, Blueprint/Trinity Prime Chassis,40, 1, Blueprint,Trinity Prime Chassis
2016-04-27 06:22:38.515537, Blueprint/Trinity Prime Systems,75, 1, Blueprint,Trinity Prime Systems
2016-04-27 06:22:46.196116, Blueprint/Dual Kamas Prime Blade,15, 1, Blueprint,Dual Kamas Prime Blade
2016-04-27 06:22:46.196711, Blueprint/Dual Kamas Prime Blade,14, 1, Blueprint,Dual Kamas Prime Blade
2016-04-27 06:22:49.746933, Blueprint/Dual Kamas Prime Handle,50, 2, Blueprint,Dual Kamas Prime Handle
2016-04-27 06:23:18.866542, Void Trader/Prisma Tetra,120, 1, Void Trader,Prisma Tetra
2016-04-27 06:26:04.878651, Focus Lens/Madurai Lens,10, 2, Focus Lens,Madurai Lens
2016-04-27 06:26:35.604490, Mod/Endurance Drift/0,5, 2, Mod,Endurance Drift
2016-04-27 06:26:39.310999, Mod/Power Drift/0,15, 1, Mod,Power Drift
2016-04-27 06:26:57.201559, Set/Ash Prime Set,219, 1, Set,Ash Prime Set
2016-04-27 06:26:57.219226, Set/Ash Prime Set,210, 1, Set,Ash Prime Set
2016-04-27 06:27:04.476245, Set/Boar Prime Set,250, 1, Set,Boar Prime Set
2016-04-27 06:27:12.282757, Set/Braton Prime Set,24, 1, Set,Braton Prime Set
2016-04-27 06:27:19.835067, Set/Burston Prime Set,30, 1, Set,Burston Prime Set
2016-04-27 06:27:23.377660, Set/Carrier Prime Set,90, 3, Set,Carrier Prime Set
2016-04-27 06:27:27.057780, Set/Dakra Prime Set,140, 1, Set,Dakra Prime Set
2016-04-27 06:27:31.195273, Set/Dera Vandal Set,175, 1, Set,Dera Vandal Set
2016-04-27 06:27:45.693790, Set/Frost Prime Set,550, 1, Set,Frost Prime Set
2016-04-27 06:28:03.813658, Set/Latron Prime Set,95, 1, Set,Latron Prime Set
2016-04-27 06:28:07.778704, Set/Lex Prime Set,19, 1, Set,Lex Prime Set
2016-04-27 06:28:07.785377, Set/Lex Prime Set,15, 1, Set,Lex Prime Set
2016-04-27 06:28:11.559551, Set/Loki Prime Set,150, 1, Set,Loki Prime Set
2016-04-27 06:28:11.589603, Set/Loki Prime Set,200, 4, Set,Loki Prime Set
2016-04-27 06:28:15.269700, Set/Mag Prime Set,300, 1, Set,Mag Prime Set
2016-04-27 06:28:15.278567, Set/Mag Prime Set,330, 1, Set,Mag Prime Set
2016-04-27 06:28:19.365471, Set/Nova Prime Set,175, 1, Set,Nova Prime Set
2016-04-27 06:28:19.369415, Set/Nova Prime Set,170, 1, Set,Nova Prime Set
2016-04-27 06:28:19.373136, Set/Nova Prime Set,155, 1, Set,Nova Prime Set
2016-04-27 06:28:31.545540, Set/Orthos Prime Set,17, 1, Set,Orthos Prime Set
2016-04-27 06:28:43.413982, Set/Rhino Prime Set,230, 1, Set,Rhino Prime Set
2016-04-27 06:28:43.462396, Set/Rhino Prime Set,270, 1, Set,Rhino Prime Set
2016-04-27 06:28:50.507510, Set/Sicarus Prime Set,150, 1, Set,Sicarus Prime Set
2016-04-27 06:28:57.934982, Set/Trinity Prime Set,199, 1, Set,Trinity Prime Set
2016-04-27 06:29:05.073587, Set/Vectis Prime Set,150, 1, Set,Vectis Prime Set
2016-04-27 06:29:12.291477, Set/Wyrm Prime Set,50, 1, Set,Wyrm Prime Set
2016-04-27 06:29:26.239353, Mod/Vengeful Revenant,430, 1, Mod,Vengeful Revenant
2016-04-27 06:29:35.001789, Blueprint/Nezha Helmet Blueprint,10, 1, Blueprint,Nezha Helmet Blueprint
2016-04-27 06:29:38.907820, Blueprint/Nezha Systems Blueprint,15, 1, Blueprint,Nezha Systems Blueprint
2016-04-27 06:29:42.987659, Set/Nezha Set,50, 1, Set,Nezha Set
2016-04-27 06:35:45.488434, Mod/Blood Rush/10,200, 1, Mod,Blood Rush
2016-04-27 06:36:03.709778, Mod/Argon Scope/5,400, 1, Mod,Argon Scope
2016-04-27 06:37:50.415308, Blueprint/Saryn Prime Chassis,79, 1, Blueprint,Saryn Prime Chassis
2016-04-27 06:38:08.435637, Blueprint/Nikana Prime Set,170, 2, Blueprint,Nikana Prime Set
2016-04-27 06:40:08.701356, Blueprint/Snipetron Vandal Receiver,70, 1, Blueprint,Snipetron Vandal Receiver
2016-04-27 06:40:48.289930, Blueprint/Scimitar Engines,50, 1, Blueprint,Scimitar Engines
2016-04-27 06:40:55.307075, Mod/Power Throw/5,5, 5, Mod,Power Throw
2016-04-27 06:40:55.635984, Mod/Maul/10,290, 1, Mod,Maul
2016-04-27 06:40:55.932667, Blueprint/Nikana Prime Blueprint,32, 1, Blueprint,Nikana Prime Blueprint
2016-04-27 06:40:56.125833, Mod/Bladed Rounds/5,145, 1, Mod,Bladed Rounds
2016-04-27 06:40:56.661269, Set/Frost Prime Set,560, 2, Set,Frost Prime Set
2016-04-27 06:40:57.516171, Mod/Blood Rush/10,245, 1, Mod,Blood Rush
2016-04-27 06:40:57.940000, Blueprint/Boar Prime Barrel,180, 1, Blueprint,Boar Prime Barrel
2016-04-27 06:40:59.067577, Blueprint/Volt Prime Systems,120, 1, Blueprint,Volt Prime Systems
2016-04-27 06:40:59.836605, Blueprint/Reaper Prime Handle,29, 2, Blueprint,Reaper Prime Handle
2016-04-27 06:41:00.128140, Arcane Enhancements/Arcane Avenger,270, 1, Arcane Enhancements,Arcane Avenger
2016-04-27 06:41:02.113259, Syndicate/Telos Akbolto,45, 1, Syndicate,Telos Akbolto
2016-04-27 06:41:02.262910, Blueprint/Rhino Prime Blueprint,144, 1, Blueprint,Rhino Prime Blueprint
2016-04-27 06:41:02.316562, Blueprint/Nyx Prime Chassis,22, 1, Blueprint,Nyx Prime Chassis
2016-04-27 06:41:02.759755, Void Trader/Primed Flow,675, 1, Void Trader,Primed Flow
2016-04-27 06:41:03.864067, Blueprint/Spira Prime Pouch,13, 1, Blueprint,Spira Prime Pouch
2016-04-27 06:41:04.216928, Mod/Bite/0,23, 1, Mod,Bite
2016-04-27 06:41:05.338773, Blueprint/Akbronco Prime Blueprint,10, 8, Blueprint,Akbronco Prime Blueprint
2016-04-27 06:41:05.343963, Blueprint/Akbronco Prime Blueprint,2, 1, Blueprint,Akbronco Prime Blueprint
2016-04-27 06:41:09.161335, Blueprint/Akbronco Prime Link,5, 5, Blueprint,Akbronco Prime Link
2016-04-27 06:41:16.651260, Blueprint/Ankyros Prime Blueprint,10, 7, Blueprint,Ankyros Prime Blueprint
2016-04-27 06:41:20.511471, Blueprint/Ankyros Prime Gauntlet,10, 2, Blueprint,Ankyros Prime Gauntlet
2016-04-27 06:41:24.807213, Blueprint/Bo Prime Blueprint,5, 12, Blueprint,Bo Prime Blueprint
2016-04-27 06:41:24.811410, Blueprint/Bo Prime Blueprint,10, 8, Blueprint,Bo Prime Blueprint
2016-04-27 06:41:30.007893, Blueprint/Bo Prime Handle,30, 1, Blueprint,Bo Prime Handle
2016-04-27 06:41:34.337330, Blueprint/Bo Prime Ornament,5, 8, Blueprint,Bo Prime Ornament
2016-04-27 06:41:41.444531, Blueprint/Boar Prime Blueprint,17, 1, Blueprint,Boar Prime Blueprint
2016-04-27 06:41:45.119156, Blueprint/Boar Prime Receiver,20, 2, Blueprint,Boar Prime Receiver
2016-04-27 06:41:45.132082, Blueprint/Boar Prime Receiver,10, 1, Blueprint,Boar Prime Receiver
2016-04-27 06:41:52.952906, Blueprint/Boltor Prime Barrel,20, 5, Blueprint,Boltor Prime Barrel
2016-04-27 06:42:00.417619, Blueprint/Boltor Prime Reciever,40, 4, Blueprint,Boltor Prime Reciever
2016-04-27 06:42:00.436970, Blueprint/Boltor Prime Reciever,50, 1, Blueprint,Boltor Prime Reciever
2016-04-27 06:42:04.479892, Blueprint/Boltor Prime Stock,15, 12, Blueprint,Boltor Prime Stock
2016-04-27 06:42:04.481337, Blueprint/Boltor Prime Stock,10, 12, Blueprint,Boltor Prime Stock
2016-04-27 06:42:08.251802, Blueprint/Braton Prime Barrel,7, 1, Blueprint,Braton Prime Barrel
2016-04-27 06:42:35.022332, Blueprint/Burston Prime Barrel,5, 9, Blueprint,Burston Prime Barrel
2016-04-27 06:42:35.044304, Blueprint/Burston Prime Barrel,10, 9, Blueprint,Burston Prime Barrel
2016-04-27 06:42:38.687108, Blueprint/Burston Prime Blueprint,10, 2, Blueprint,Burston Prime Blueprint
2016-04-27 06:42:46.324512, Blueprint/Burston Prime Stock,5, 16, Blueprint,Burston Prime Stock
2016-04-27 06:42:50.077292, Blueprint/Dakra Prime Blade,30, 1, Blueprint,Dakra Prime Blade
2016-04-27 06:42:53.819805, Blueprint/Dakra Prime Blueprint,50, 4, Blueprint,Dakra Prime Blueprint
2016-04-27 06:43:01.282588, Blueprint/Fang Prime Blade,10, 13, Blueprint,Fang Prime Blade
2016-04-27 06:43:05.292250, Blueprint/Fang Prime Blueprint,10, 8, Blueprint,Fang Prime Blueprint
2016-04-27 06:43:08.960249, Blueprint/Fang Prime Handle,30, 2, Blueprint,Fang Prime Handle
2016-04-27 06:43:16.050473, Blueprint/Glaive Prime Blueprint,25, 1, Blueprint,Glaive Prime Blueprint
2016-04-27 06:43:19.750670, Blueprint/Glaive Prime Disc,30, 5, Blueprint,Glaive Prime Disc
2016-04-27 06:43:23.973930, Blueprint/Hikou Prime Blueprint,10, 6, Blueprint,Hikou Prime Blueprint
2016-04-27 06:43:27.609492, Blueprint/Hikou Prime Pouch,7, 6, Blueprint,Hikou Prime Pouch
2016-04-27 06:43:32.211311, Blueprint/Hikou Prime Stars,10, 1, Blueprint,Hikou Prime Stars
2016-04-27 06:43:32.216420, Blueprint/Hikou Prime Stars,5, 3, Blueprint,Hikou Prime Stars
2016-04-27 06:43:39.552311, Blueprint/Latron Prime Blueprint,50, 3, Blueprint,Latron Prime Blueprint
2016-04-27 06:43:43.196642, Blueprint/Latron Prime Receiver,25, 2, Blueprint,Latron Prime Receiver
2016-04-27 06:43:46.936388, Blueprint/Latron Prime Stock,25, 1, Blueprint,Latron Prime Stock
2016-04-27 06:43:50.805727, Blueprint/Lex Prime Barrel,5, 3, Blueprint,Lex Prime Barrel
2016-04-27 06:43:50.808964, Blueprint/Lex Prime Barrel,2, 1, Blueprint,Lex Prime Barrel
2016-04-27 06:43:54.431231, Blueprint/Lex Prime Blueprint,10, 6, Blueprint,Lex Prime Blueprint
2016-04-27 06:43:58.055529, Blueprint/Lex Prime Reciever,7, 1, Blueprint,Lex Prime Reciever
2016-04-27 06:43:58.065067, Blueprint/Lex Prime Reciever,20, 5, Blueprint,Lex Prime Reciever
2016-04-27 06:44:01.812396, Blueprint/Orthos Prime Blade,3, 1, Blueprint,Orthos Prime Blade
2016-04-27 06:44:17.229563, Blueprint/Paris Prime  Lower Limb,10, 15, Blueprint,Paris Prime  Lower Limb
2016-04-27 06:44:40.550052, Blueprint/Reaper Prime Handle,30, 1, Blueprint,Reaper Prime Handle
2016-04-27 06:45:10.735565, Blueprint/Soma Prime Blueprint,10, 22, Blueprint,Soma Prime Blueprint
2016-04-27 06:45:17.995762, Blueprint/Soma Prime Stock,20, 2, Blueprint,Soma Prime Stock
2016-04-27 06:45:39.357102, Blueprint/Nova Prime Chassis,45, 1, Blueprint,Nova Prime Chassis
2016-04-27 06:45:39.360565, Blueprint/Nova Prime Chassis,40, 2, Blueprint,Nova Prime Chassis
2016-04-27 06:45:51.388574, Blueprint/Frost Prime Helmet,100, 8, Blueprint,Frost Prime Helmet
2016-04-27 06:45:51.391071, Blueprint/Frost Prime Helmet,50, 1, Blueprint,Frost Prime Helmet
2016-04-27 06:45:55.461843, Blueprint/Ember Prime Helmet,40, 4, Blueprint,Ember Prime Helmet
2016-04-27 06:45:55.473023, Blueprint/Ember Prime Helmet,15, 1, Blueprint,Ember Prime Helmet
2016-04-27 06:46:21.749000, Blueprint/Loki Prime Systems,75, 1, Blueprint,Loki Prime Systems
2016-04-27 06:46:31.152950, Blueprint/Nyx Prime Systems,4, 1, Blueprint,Nyx Prime Systems
2016-04-27 06:46:31.168509, Blueprint/Nyx Prime Systems,10, 14, Blueprint,Nyx Prime Systems
2016-04-27 06:46:38.784826, Blueprint/Rhino Prime Chassis,50, 10, Blueprint,Rhino Prime Chassis
2016-04-27 06:46:42.539054, Blueprint/Frost Prime Systems,170, 7, Blueprint,Frost Prime Systems
2016-04-27 06:47:01.316491, Blueprint/Ember Prime Chassis,25, 1, Blueprint,Ember Prime Chassis
2016-04-27 06:47:01.318194, Blueprint/Ember Prime Chassis,20, 22, Blueprint,Ember Prime Chassis
2016-04-27 06:47:05.594191, Blueprint/Rhino Prime Systems,10, 21, Blueprint,Rhino Prime Systems
2016-04-27 06:47:20.681236, Blueprint/Mag Prime Chassis,15, 1, Blueprint,Mag Prime Chassis
2016-04-27 06:48:01.908976, Mod/Fleeting Expertise/0,30, 1, Mod,Fleeting Expertise
2016-04-27 06:48:09.288528, Mod/Narrow Minded/0,20, 1, Mod,Narrow Minded
2016-04-27 06:48:09.310856, Mod/Narrow Minded/10,399, 1, Mod,Narrow Minded
2016-04-27 06:48:19.943073, Mod/Rage/0,25, 1, Mod,Rage
2016-04-27 06:49:01.333937, Mod/Jolt/0,45, 1, Mod,Jolt
2016-04-27 06:49:27.168545, Mod/Jagged Edge/0,9, 1, Mod,Jagged Edge
2016-04-27 06:49:57.064056, Mod/Transient Fortitude/0,33, 1, Mod,Transient Fortitude
2016-04-27 06:50:51.695322, Mod/Intensify/5,20, 1, Mod,Intensify
2016-04-27 06:50:58.607893, Mod/Sprint Boost/0,19, 1, Mod,Sprint Boost
2016-04-27 06:51:12.918123, Mod/Blind Rage/10,399, 1, Mod,Blind Rage
2016-04-27 06:51:49.684169, Mod/Overextended/5,80, 1, Mod,Overextended
2016-04-27 06:52:07.691723, Mod/Vile Acceleration/0,9, 1, Mod,Vile Acceleration
2016-04-27 06:52:14.777578, Mod/Bite/0,25, 1, Mod,Bite
2016-04-27 06:52:40.823618, Mod/Hall of Malevolence/0,9, 1, Mod,Hall of Malevolence
2016-04-27 06:52:59.663707, Mod/Berserker/0,12, 2, Mod,Berserker
2016-04-27 06:54:20.266665, Mod/Streamline/0,3, 1, Mod,Streamline
2016-04-27 06:55:07.849004, Mod/Vicious Spread/0,8, 1, Mod,Vicious Spread
2016-04-27 06:55:07.849655, Mod/Vicious Spread/0,9, 2, Mod,Vicious Spread
2016-04-27 06:55:07.852130, Mod/Vicious Spread/0,6, 1, Mod,Vicious Spread
2016-04-27 06:55:11.767268, Mod/Lethal Torrent/0,5, 1, Mod,Lethal Torrent
2016-04-27 06:55:11.781163, Mod/Lethal Torrent/5,50, 1, Mod,Lethal Torrent
2016-04-27 06:55:15.637081, Mod/Barrel Diffusion/0,5, 1, Mod,Barrel Diffusion
2016-04-27 06:55:19.842070, Mod/Steel Charge/0,5, 1, Mod,Steel Charge
2016-04-27 06:56:34.775334, Mod/Scattering Inferno/0,10, 1, Mod,Scattering Inferno
2016-04-27 06:58:08.798033, Mod/Heavy Caliber/0,24, 1, Mod,Heavy Caliber
2016-04-27 06:58:08.801121, Mod/Heavy Caliber/0,20, 1, Mod,Heavy Caliber
2016-04-27 06:58:08.807656, Mod/Heavy Caliber/0,15, 1, Mod,Heavy Caliber
2016-04-27 06:58:26.981824, Mod/Continuity/0,5, 1, Mod,Continuity
2016-04-27 06:58:26.983465, Mod/Continuity/5,20, 1, Mod,Continuity
2016-04-27 07:01:04.636505, Mod/Bleeding Willow,3, 1, Mod,Bleeding Willow
2016-04-27 07:01:26.280808, Mod/Virulent Scourge/0,3, 1, Mod,Virulent Scourge
2016-04-27 07:01:42.225405, Mod/Crossing Snakes,2, 2, Mod,Crossing Snakes
2016-04-27 07:02:08.031217, Mod/Sweeping Serration/0,250, 1, Mod,Sweeping Serration
2016-04-27 07:02:55.334564, Mod/Bright Purity/0,15, 1, Mod,Bright Purity
2016-04-27 07:04:12.870469, Mod/Ravage/0,3, 1, Mod,Ravage
2016-04-27 07:05:24.801632, Mod/Voltaic Strike/0,40, 2, Mod,Voltaic Strike
2016-04-27 07:05:55.430384, Mod/Accelerated Blast/0,5, 1, Mod,Accelerated Blast
2016-04-27 07:06:24.562838, Mod/Buzz Kill/0,120, 1, Mod,Buzz Kill
2016-04-27 07:06:24.574109, Mod/Buzz Kill/0,200, 1, Mod,Buzz Kill
2016-04-27 07:06:57.524641, Mod/System Reroute/0,12, 1, Mod,System Reroute
2016-04-27 07:07:37.857252, Mod/Venomous Clip/0,10, 1, Mod,Venomous Clip
2016-04-27 07:07:41.370183, Mod/Electrified Barrel/0,8, 1, Mod,Electrified Barrel
2016-04-27 07:09:30.473955, Syndicate/Synoid Gammacor,29, 1, Syndicate,Synoid Gammacor
2016-04-27 07:09:40.923718, Syndicate/Sancti Castanas,30, 1, Syndicate,Sancti Castanas
2016-04-27 07:11:41.315164, Arcane Helmet/Aurora Frost Helmet,150, 1, Arcane Helmet,Aurora Frost Helmet
2016-04-27 07:12:09.237442, Arcane Helmet/Storm Volt Helmet,230, 1, Arcane Helmet,Storm Volt Helmet
2016-04-27 07:12:09.252031, Arcane Helmet/Storm Volt Helmet,240, 1, Arcane Helmet,Storm Volt Helmet
2016-04-27 07:12:23.396591, Arcane Helmet/Reverb Banshee Helmet,150, 1, Arcane Helmet,Reverb Banshee Helmet
2016-04-27 07:12:26.863665, Arcane Helmet/Vespa Nyx Helmet,250, 1, Arcane Helmet,Vespa Nyx Helmet
2016-04-27 07:13:20.550353, Void Trader/Mara Detron,100, 1, Void Trader,Mara Detron
2016-04-27 07:13:24.447658, Void Trader/Primed Flow,700, 1, Void Trader,Primed Flow
2016-04-27 07:13:24.482496, Void Trader/Primed Flow,235, 1, Void Trader,Primed Flow
